"DATE","Year","Month","Day","Tmean","Tmax","Tmin","no_Tmin","no_Tmax"
2011-05-18 12:00:00,2011,5,18,19.55555556,22.77777778,13.27777778,FALSE,FALSE
2011-05-19 12:00:00,2011,5,19,19.55555556,23,17,FALSE,FALSE
2011-05-20 12:00:00,2011,5,20,19.5,22.11111111,18,FALSE,FALSE
2011-05-21 12:00:00,2011,5,21,19.77777778,21.61111111,18.5,FALSE,FALSE
2011-05-22 12:00:00,2011,5,22,17.11111111,19.5,15,FALSE,FALSE
2011-05-23 12:00:00,2011,5,23,19.72222222,23.88888889,15.38888889,FALSE,FALSE
2011-05-24 12:00:00,2011,5,24,20.11111111,23.22222222,16.27777778,FALSE,FALSE
2011-05-25 12:00:00,2011,5,25,20.77777778,25.5,16,FALSE,FALSE
2011-05-26 12:00:00,2011,5,26,21.94444444,27.27777778,15.77777778,FALSE,FALSE
2011-05-27 12:00:00,2011,5,27,23.38888889,28.11111111,17.61111111,FALSE,FALSE
2011-05-28 12:00:00,2011,5,28,24.05555556,28.11111111,19,FALSE,FALSE
2011-05-29 12:00:00,2011,5,29,23.5,27.38888889,20,FALSE,FALSE
2011-05-30 12:00:00,2011,5,30,21.72222222,24.77777778,18,FALSE,FALSE
2011-05-31 12:00:00,2011,5,31,21.27777778,23,19.38888889,FALSE,FALSE
2011-06-01 12:00:00,2011,6,1,20.72222222,22.61111111,19,FALSE,FALSE
2011-06-02 12:00:00,2011,6,2,19.66666667,23,16.72222222,FALSE,FALSE
2011-06-03 12:00:00,2011,6,3,21.72222222,25.38888889,18.61111111,FALSE,FALSE
2011-06-04 12:00:00,2011,6,4,22.44444444,26.77777778,18.5,FALSE,FALSE
2011-06-05 12:00:00,2011,6,5,22.83333333,26.61111111,18.38888889,FALSE,FALSE
2011-06-06 12:00:00,2011,6,6,23.83333333,26.38888889,21.27777778,FALSE,FALSE
2011-06-07 12:00:00,2011,6,7,24.61111111,31.11111111,20.77777778,FALSE,FALSE
2011-06-08 12:00:00,2011,6,8,23.5,27.61111111,20.22222222,FALSE,FALSE
2011-06-09 12:00:00,2011,6,9,22.94444444,26.61111111,18.11111111,FALSE,FALSE
2011-06-10 12:00:00,2011,6,10,23.61111111,27,19.61111111,FALSE,FALSE
2011-06-11 12:00:00,2011,6,11,24.05555556,27.27777778,20.5,FALSE,FALSE
2011-06-12 12:00:00,2011,6,12,23.94444444,27.27777778,19.61111111,FALSE,FALSE
2011-06-13 12:00:00,2011,6,13,23.27777778,27.77777778,18.72222222,FALSE,FALSE
2011-06-14 12:00:00,2011,6,14,23.88888889,28.38888889,19,FALSE,FALSE
2011-06-15 12:00:00,2011,6,15,23.55555556,28.77777778,18,FALSE,FALSE
2011-06-16 12:00:00,2011,6,16,23.33333333,26.61111111,18.77777778,FALSE,FALSE
2011-06-17 12:00:00,2011,6,17,23.61111111,26.72222222,19.77777778,FALSE,FALSE
2011-06-18 12:00:00,2011,6,18,25.72222222,29.77777778,20.88888889,FALSE,FALSE
2011-06-19 12:00:00,2011,6,19,27,33.22222222,21.88888889,FALSE,FALSE
2011-06-20 12:00:00,2011,6,20,25.44444444,32.38888889,19.22222222,FALSE,FALSE
2011-06-21 12:00:00,2011,6,21,23.72222222,27.11111111,18.61111111,FALSE,FALSE
2011-06-22 12:00:00,2011,6,22,24.44444444,29.22222222,18.88888889,FALSE,FALSE
2011-06-23 12:00:00,2011,6,23,24.77777778,29.72222222,18,FALSE,FALSE
2011-06-24 12:00:00,2011,6,24,26.5,32,19,FALSE,FALSE
2011-06-25 12:00:00,2011,6,25,27.11111111,35.11111111,20,FALSE,FALSE
2011-06-26 12:00:00,2011,6,26,25.16666667,31.5,19.88888889,FALSE,FALSE
2011-06-27 12:00:00,2011,6,27,24.44444444,27.61111111,19.88888889,FALSE,FALSE
2011-06-28 12:00:00,2011,6,28,26.05555556,31.27777778,18.38888889,FALSE,FALSE
2011-06-29 12:00:00,2011,6,29,29.11111111,36.5,20.11111111,FALSE,FALSE
2011-06-30 12:00:00,2011,6,30,28.05555556,32.38888889,23.77777778,FALSE,FALSE
2011-07-01 12:00:00,2011,7,1,28.16666667,33.61111111,22.61111111,FALSE,FALSE
2011-07-02 12:00:00,2011,7,2,27.05555556,31.11111111,21.88888889,FALSE,FALSE
2011-07-03 12:00:00,2011,7,3,27.77777778,32.38888889,21.5,FALSE,FALSE
2011-07-04 12:00:00,2011,7,4,28.33333333,33.38888889,21.5,FALSE,FALSE
2011-07-05 12:00:00,2011,7,5,28.05555556,32,23.88888889,FALSE,FALSE
2011-07-06 12:00:00,2011,7,6,27.38888889,32.11111111,23,FALSE,FALSE
2011-07-07 12:00:00,2011,7,7,25.94444444,30,20.72222222,FALSE,FALSE
2011-07-08 12:00:00,2011,7,8,26.05555556,29.11111111,21.38888889,FALSE,FALSE
2011-07-09 12:00:00,2011,7,9,26.16666667,29.5,21.22222222,FALSE,FALSE
2011-07-10 12:00:00,2011,7,10,27.5,31.77777778,20.77777778,FALSE,FALSE
2011-07-11 12:00:00,2011,7,11,29.16666667,34.22222222,22.88888889,FALSE,FALSE
2011-07-12 12:00:00,2011,7,12,31,36.11111111,23.72222222,FALSE,FALSE
2011-07-13 12:00:00,2011,7,13,29.72222222,34.38888889,24.38888889,FALSE,FALSE
2011-07-14 12:00:00,2011,7,14,28.94444444,32.77777778,24.77777778,FALSE,FALSE
2011-07-15 12:00:00,2011,7,15,28,33,23,FALSE,FALSE
2011-07-16 12:00:00,2011,7,16,28.83333333,33.38888889,23.38888889,FALSE,FALSE
2011-07-17 12:00:00,2011,7,17,31.11111111,35.61111111,25.11111111,FALSE,FALSE
2011-07-18 12:00:00,2011,7,18,31.44444444,37,25.88888889,FALSE,FALSE
2011-07-19 12:00:00,2011,7,19,28.5,32,25,FALSE,FALSE
2011-07-20 12:00:00,2011,7,20,28.44444444,33.22222222,25.77777778,FALSE,FALSE
2011-07-21 12:00:00,2011,7,21,26.55555556,30.22222222,22.72222222,FALSE,FALSE
2011-07-22 12:00:00,2011,7,22,28.11111111,31.27777778,24.38888889,FALSE,FALSE
2011-07-23 12:00:00,2011,7,23,31.22222222,37.88888889,25,FALSE,FALSE
2011-07-24 12:00:00,2011,7,24,26.88888889,31.22222222,23.61111111,FALSE,FALSE
2011-07-25 12:00:00,2011,7,25,26.05555556,29.27777778,22.27777778,FALSE,FALSE
2011-07-26 12:00:00,2011,7,26,25.77777778,29,21.72222222,FALSE,FALSE
2011-07-27 12:00:00,2011,7,27,26.16666667,29.61111111,20.88888889,FALSE,FALSE
2011-07-28 12:00:00,2011,7,28,27.33333333,30.72222222,22,FALSE,FALSE
2011-07-29 12:00:00,2011,7,29,27.11111111,31,24,FALSE,FALSE
2011-07-30 12:00:00,2011,7,30,26.61111111,29.77777778,21.77777778,FALSE,FALSE
2011-07-31 12:00:00,2011,7,31,27.22222222,32,23.72222222,FALSE,FALSE
2011-08-01 12:00:00,2011,8,1,26.44444444,30.5,21,FALSE,FALSE
2011-08-02 12:00:00,2011,8,2,27.5,30,24,FALSE,FALSE
2011-08-03 12:00:00,2011,8,3,26.77777778,30.38888889,22.61111111,FALSE,FALSE
2011-08-04 12:00:00,2011,8,4,28.33333333,34,23.61111111,FALSE,FALSE
2011-08-05 12:00:00,2011,8,5,28.77777778,32.11111111,25.88888889,FALSE,FALSE
2011-08-06 12:00:00,2011,8,6,28.27777778,31.27777778,24.61111111,FALSE,FALSE
2011-08-07 12:00:00,2011,8,7,29.44444444,33.11111111,24.38888889,FALSE,FALSE
2011-08-08 12:00:00,2011,8,8,30.22222222,34,26.27777778,FALSE,FALSE
2011-08-09 12:00:00,2011,8,9,29.38888889,35.27777778,25.5,FALSE,FALSE
2011-08-10 12:00:00,2011,8,10,26.83333333,33,21.72222222,FALSE,FALSE
2011-08-11 12:00:00,2011,8,11,25.05555556,29.38888889,19.38888889,FALSE,FALSE
2011-08-12 12:00:00,2011,8,12,25.5,29.11111111,20.77777778,FALSE,FALSE
2011-08-13 12:00:00,2011,8,13,26.05555556,30.38888889,19.5,FALSE,FALSE
2011-08-14 12:00:00,2011,8,14,26.94444444,31.5,20.5,FALSE,FALSE
2011-08-15 12:00:00,2011,8,15,27.72222222,31.27777778,23,FALSE,FALSE
2011-08-16 12:00:00,2011,8,16,27.16666667,30.22222222,24,FALSE,FALSE
2011-08-17 12:00:00,2011,8,17,26.77777778,30.88888889,21,FALSE,FALSE
2011-08-18 12:00:00,2011,8,18,27,31,22,FALSE,FALSE
2011-08-19 12:00:00,2011,8,19,27.55555556,32,22,FALSE,FALSE
2011-08-20 12:00:00,2011,8,20,27.66666667,32.88888889,21.72222222,FALSE,FALSE
2011-08-21 12:00:00,2011,8,21,28.61111111,37.27777778,21.88888889,FALSE,FALSE
2011-08-22 12:00:00,2011,8,22,27.94444444,34.38888889,21.77777778,FALSE,FALSE
2011-08-23 12:00:00,2011,8,23,27.88888889,32.38888889,23,FALSE,FALSE
2011-08-24 12:00:00,2011,8,24,27.77777778,32.11111111,22.88888889,FALSE,FALSE
2011-08-25 12:00:00,2011,8,25,28.22222222,34.27777778,21.5,FALSE,FALSE
2011-08-26 12:00:00,2011,8,26,29,34.27777778,22,FALSE,FALSE
2011-08-27 12:00:00,2011,8,27,29.33333333,37,23.38888889,FALSE,FALSE
2011-08-28 12:00:00,2011,8,28,27.61111111,32,24.27777778,FALSE,FALSE
2011-08-29 12:00:00,2011,8,29,26.33333333,32.11111111,21,FALSE,FALSE
2011-08-30 12:00:00,2011,8,30,27.16666667,30.72222222,22.5,FALSE,FALSE
2011-08-31 12:00:00,2011,8,31,28.61111111,33.11111111,22.88888889,FALSE,FALSE
2011-09-01 12:00:00,2011,9,1,28.94444444,33,24.88888889,FALSE,FALSE
2011-09-02 12:00:00,2011,9,2,29.33333333,34,24.77777778,FALSE,FALSE
2011-09-03 12:00:00,2011,9,3,31.05555556,35,27.77777778,FALSE,FALSE
2011-09-04 12:00:00,2011,9,4,29.05555556,32,27,FALSE,FALSE
2011-09-05 12:00:00,2011,9,5,28.16666667,34.11111111,25,FALSE,FALSE
2011-09-06 12:00:00,2011,9,6,27.38888889,32.61111111,23.27777778,FALSE,FALSE
2011-09-07 12:00:00,2011,9,7,26.55555556,32.5,22.72222222,FALSE,FALSE
2011-09-08 12:00:00,2011,9,8,25.88888889,32.27777778,19.72222222,FALSE,FALSE
2011-09-09 12:00:00,2011,9,9,26.27777778,32.38888889,21,FALSE,FALSE
2011-09-10 12:00:00,2011,9,10,26.55555556,30,21.72222222,FALSE,FALSE
2011-09-11 12:00:00,2011,9,11,27,30,23,FALSE,FALSE
2011-09-12 12:00:00,2011,9,12,26.83333333,30,24,FALSE,FALSE
2011-09-13 12:00:00,2011,9,13,26.33333333,30.11111111,22.88888889,FALSE,FALSE
2011-09-14 12:00:00,2011,9,14,26.38888889,30,22,FALSE,FALSE
2011-09-15 12:00:00,2011,9,15,27.77777778,31.38888889,22.5,FALSE,FALSE
2011-09-16 12:00:00,2011,9,16,27.11111111,30,24.5,FALSE,FALSE
2011-09-17 12:00:00,2011,9,17,27.27777778,31,22.11111111,FALSE,FALSE
2011-09-18 12:00:00,2011,9,18,29.55555556,34.38888889,25.72222222,FALSE,FALSE
2011-09-19 12:00:00,2011,9,19,27.77777778,32.5,24,FALSE,FALSE
2011-09-20 12:00:00,2011,9,20,26,30.77777778,20.77777778,FALSE,FALSE
2011-09-21 12:00:00,2011,9,21,23.55555556,29.61111111,17.11111111,FALSE,FALSE
2011-09-22 12:00:00,2011,9,22,24,28,17,FALSE,FALSE
2011-09-23 12:00:00,2011,9,23,25.22222222,29,20.72222222,FALSE,FALSE
2011-09-24 12:00:00,2011,9,24,25.66666667,28,21.72222222,FALSE,FALSE
2011-09-25 12:00:00,2011,9,25,26.22222222,29.61111111,24,FALSE,FALSE
2011-09-26 12:00:00,2011,9,26,24.55555556,29.88888889,21.38888889,FALSE,FALSE
2011-09-27 12:00:00,2011,9,27,24.55555556,29.27777778,19.72222222,FALSE,FALSE
2011-09-28 12:00:00,2011,9,28,23.16666667,27.61111111,20.61111111,FALSE,FALSE
2011-09-29 12:00:00,2011,9,29,23.27777778,28,19,FALSE,FALSE
2011-09-30 12:00:00,2011,9,30,22.88888889,27,18.72222222,FALSE,FALSE
2011-10-01 12:00:00,2011,10,1,23.66666667,26.77777778,19.22222222,FALSE,FALSE
2011-10-02 12:00:00,2011,10,2,23.38888889,27,20,FALSE,FALSE
2011-10-03 12:00:00,2011,10,3,22.05555556,27.22222222,17.88888889,FALSE,FALSE
2011-10-04 12:00:00,2011,10,4,21.38888889,26.11111111,18,FALSE,FALSE
2011-10-05 12:00:00,2011,10,5,20.94444444,25,17.61111111,FALSE,FALSE
2011-10-06 12:00:00,2011,10,6,20.72222222,25,15.88888889,FALSE,FALSE
2011-10-07 12:00:00,2011,10,7,21.77777778,27.27777778,16,FALSE,FALSE
2011-10-08 12:00:00,2011,10,8,20.05555556,23.61111111,16,FALSE,FALSE
2011-10-09 12:00:00,2011,10,9,18.61111111,23.72222222,13.5,FALSE,FALSE
2011-10-10 12:00:00,2011,10,10,19.22222222,24.22222222,14.5,FALSE,FALSE
2011-10-11 12:00:00,2011,10,11,21.55555556,29,15,FALSE,FALSE
2011-10-12 12:00:00,2011,10,12,21.88888889,27.27777778,16.77777778,FALSE,FALSE
2011-10-13 12:00:00,2011,10,13,23.05555556,28.61111111,17,FALSE,FALSE
2011-10-14 12:00:00,2011,10,14,22.44444444,27.22222222,17.22222222,FALSE,FALSE
2011-10-15 12:00:00,2011,10,15,20.61111111,25.27777778,17,FALSE,FALSE
2011-10-16 12:00:00,2011,10,16,19,23.88888889,15.38888889,FALSE,FALSE
2011-10-17 12:00:00,2011,10,17,18.61111111,23.11111111,15,FALSE,FALSE
2011-10-18 12:00:00,2011,10,18,17.83333333,22.11111111,12.5,FALSE,FALSE
2011-10-19 12:00:00,2011,10,19,19.66666667,24.22222222,12.77777778,FALSE,FALSE
2011-10-20 12:00:00,2011,10,20,21.38888889,26,15.27777778,FALSE,FALSE
2011-10-21 12:00:00,2011,10,21,20.77777778,24.11111111,18,FALSE,FALSE
2011-10-22 12:00:00,2011,10,22,20.77777778,23.77777778,18,FALSE,FALSE
2011-10-23 12:00:00,2011,10,23,20.33333333,23.22222222,15.88888889,FALSE,FALSE
2011-10-24 12:00:00,2011,10,24,19.44444444,22.5,16.38888889,FALSE,FALSE
2011-10-25 12:00:00,2011,10,25,19.88888889,24,14.61111111,FALSE,FALSE
2011-10-26 12:00:00,2011,10,26,21,25.11111111,18,FALSE,FALSE
2011-10-27 12:00:00,2011,10,27,20.66666667,23.88888889,15.77777778,FALSE,FALSE
2011-10-28 12:00:00,2011,10,28,22.72222222,24.72222222,21,FALSE,FALSE
2011-10-29 12:00:00,2011,10,29,22.44444444,23.61111111,21.77777778,FALSE,FALSE
2011-10-30 12:00:00,2011,10,30,21.88888889,25.77777778,17,FALSE,FALSE
2011-10-31 12:00:00,2011,10,31,19.55555556,24.72222222,16.27777778,FALSE,FALSE
2011-11-01 12:00:00,2011,11,1,20.11111111,24.22222222,16.27777778,FALSE,FALSE
2011-11-02 12:00:00,2011,11,2,19.55555556,21.72222222,18,FALSE,FALSE
2011-11-03 12:00:00,2011,11,3,18.94444444,23.5,16,FALSE,FALSE
2011-11-04 12:00:00,2011,11,4,20,24.38888889,14,FALSE,FALSE
2011-11-05 12:00:00,2011,11,5,22.5,25.38888889,17,FALSE,FALSE
2011-11-06 12:00:00,2011,11,6,17.27777778,23,11,FALSE,FALSE
2011-11-07 12:00:00,2011,11,7,17.77777778,23.11111111,9.888888889,FALSE,FALSE
2011-11-08 12:00:00,2011,11,8,19.88888889,25.22222222,15.27777778,FALSE,FALSE
2011-11-09 12:00:00,2011,11,9,18.27777778,24.5,13.61111111,FALSE,FALSE
2011-11-10 12:00:00,2011,11,10,17.55555556,23,12.88888889,FALSE,FALSE
2011-11-11 12:00:00,2011,11,11,17.5,23.5,13.27777778,FALSE,FALSE
2011-11-12 12:00:00,2011,11,12,17.22222222,22.77777778,13,FALSE,FALSE
2011-11-13 12:00:00,2011,11,13,17.33333333,22.72222222,13,FALSE,FALSE
2011-11-14 12:00:00,2011,11,14,16.44444444,21,12.22222222,FALSE,FALSE
2011-11-15 12:00:00,2011,11,15,16.38888889,21.38888889,10.72222222,FALSE,FALSE
2011-11-16 12:00:00,2011,11,16,18.05555556,22.61111111,14.11111111,FALSE,FALSE
2011-11-17 12:00:00,2011,11,17,16.94444444,21.72222222,13,FALSE,FALSE
2011-11-18 12:00:00,2011,11,18,17,22.61111111,12.77777778,FALSE,FALSE
2011-11-19 12:00:00,2011,11,19,17.22222222,21.27777778,13.61111111,FALSE,FALSE
2011-11-20 12:00:00,2011,11,20,17.83333333,22.38888889,13.11111111,FALSE,FALSE
2011-11-21 12:00:00,2011,11,21,18.83333333,22.11111111,15.77777778,FALSE,FALSE
2011-11-22 12:00:00,2011,11,22,16.77777778,21.38888889,12.11111111,FALSE,FALSE
2011-11-23 12:00:00,2011,11,23,16.33333333,23,9.888888889,FALSE,FALSE
2011-11-24 12:00:00,2011,11,24,17,23,11.22222222,FALSE,FALSE
2011-11-25 12:00:00,2011,11,25,16.77777778,21.22222222,12.61111111,FALSE,FALSE
2011-11-26 12:00:00,2011,11,26,17.27777778,20,15.38888889,FALSE,FALSE
2011-11-27 12:00:00,2011,11,27,18.83333333,20.38888889,15.5,FALSE,FALSE
2011-11-28 12:00:00,2011,11,28,19.44444444,20.77777778,18.77777778,FALSE,FALSE
2011-11-29 12:00:00,2011,11,29,18.22222222,22.5,14.61111111,FALSE,FALSE
2011-11-30 12:00:00,2011,11,30,16.11111111,19,13.11111111,FALSE,FALSE
2011-12-01 12:00:00,2011,12,1,16.16666667,20.11111111,13,FALSE,FALSE
2011-12-02 12:00:00,2011,12,2,14.77777778,20.61111111,9.611111111,FALSE,FALSE
2011-12-03 12:00:00,2011,12,3,15.33333333,20.61111111,10.22222222,FALSE,FALSE
2011-12-04 12:00:00,2011,12,4,14.55555556,20.88888889,9.888888889,FALSE,FALSE
2011-12-05 12:00:00,2011,12,5,14.16666667,21,8.611111111,FALSE,FALSE
2011-12-06 12:00:00,2011,12,6,15.16666667,21.77777778,8.888888889,FALSE,FALSE
2011-12-07 12:00:00,2011,12,7,15.33333333,21.61111111,9.611111111,FALSE,FALSE
2011-12-08 12:00:00,2011,12,8,15.11111111,21.72222222,9.388888889,FALSE,FALSE
2011-12-09 12:00:00,2011,12,9,14,20.27777778,9,FALSE,FALSE
2011-12-10 12:00:00,2011,12,10,14.16666667,20.11111111,8.5,FALSE,FALSE
2011-12-11 12:00:00,2011,12,11,13.83333333,20.5,7.611111111,FALSE,FALSE
2011-12-12 12:00:00,2011,12,12,14.05555556,21.27777778,8.722222222,FALSE,FALSE
2011-12-13 12:00:00,2011,12,13,14.72222222,20,10,FALSE,FALSE
2011-12-14 12:00:00,2011,12,14,13.61111111,20,7.888888889,FALSE,FALSE
2011-12-15 12:00:00,2011,12,15,12.5,20,6,FALSE,FALSE
2011-12-16 12:00:00,2011,12,16,14,19.5,8.277777778,FALSE,FALSE
2011-12-17 12:00:00,2011,12,17,14.72222222,20.88888889,8.722222222,FALSE,FALSE
2011-12-18 12:00:00,2011,12,18,12.61111111,16,9,FALSE,FALSE
2011-12-19 12:00:00,2011,12,19,10.11111111,15.11111111,4.222222222,FALSE,FALSE
2011-12-20 12:00:00,2011,12,20,10.27777778,16.22222222,5,FALSE,FALSE
2011-12-21 12:00:00,2011,12,21,11.5,17.22222222,7.111111111,FALSE,FALSE
2011-12-22 12:00:00,2011,12,22,13.38888889,18.11111111,8.777777778,FALSE,FALSE
2011-12-23 12:00:00,2011,12,23,12.88888889,17.77777778,9,FALSE,FALSE
2011-12-24 12:00:00,2011,12,24,13.83333333,20,7.888888889,FALSE,FALSE
2011-12-25 12:00:00,2011,12,25,12.83333333,17.22222222,8.777777778,FALSE,FALSE
2011-12-26 12:00:00,2011,12,26,12.11111111,16.77777778,9,FALSE,FALSE
2011-12-27 12:00:00,2011,12,27,10.83333333,15.88888889,7.777777778,FALSE,FALSE
2011-12-28 12:00:00,2011,12,28,10.27777778,15.77777778,5,FALSE,FALSE
2011-12-29 12:00:00,2011,12,29,11.44444444,16.11111111,8,FALSE,FALSE
2011-12-30 12:00:00,2011,12,30,12.66666667,17,7.777777778,FALSE,FALSE
2011-12-31 12:00:00,2011,12,31,13.66666667,15.11111111,11.38888889,FALSE,FALSE
2012-01-01 12:00:00,2012,1,1,16.27777778,20,12.88888889,FALSE,FALSE
2012-01-02 12:00:00,2012,1,2,13.33333333,19.11111111,6.5,FALSE,FALSE
2012-01-03 12:00:00,2012,1,3,12.38888889,15.88888889,8,FALSE,FALSE
2012-01-04 12:00:00,2012,1,4,12.44444444,17.27777778,8,FALSE,FALSE
2012-01-05 12:00:00,2012,1,5,13.27777778,18.27777778,7.388888889,FALSE,FALSE
2012-01-06 12:00:00,2012,1,6,14.55555556,20.22222222,9,FALSE,FALSE
2012-01-07 12:00:00,2012,1,7,11.72222222,16.38888889,6,FALSE,FALSE
2012-01-08 12:00:00,2012,1,8,12.16666667,18.11111111,4.777777778,FALSE,FALSE
2012-01-09 12:00:00,2012,1,9,11.61111111,17,6.611111111,FALSE,FALSE
2012-01-10 12:00:00,2012,1,10,10.27777778,16,6,FALSE,FALSE
2012-01-11 12:00:00,2012,1,11,9.722222222,16.22222222,4,FALSE,FALSE
2012-01-12 12:00:00,2012,1,12,10.05555556,16.38888889,5.5,FALSE,FALSE
2012-01-13 12:00:00,2012,1,13,9.944444444,18.22222222,2,FALSE,FALSE
2012-01-14 12:00:00,2012,1,14,10.77777778,18.11111111,3.388888889,FALSE,FALSE
2012-01-15 12:00:00,2012,1,15,12.61111111,19,7,FALSE,FALSE
2012-01-16 12:00:00,2012,1,16,10.94444444,17.38888889,5.111111111,FALSE,FALSE
2012-01-17 12:00:00,2012,1,17,12.16666667,15.22222222,7.388888889,FALSE,FALSE
2012-01-18 12:00:00,2012,1,18,11.83333333,14.27777778,8,FALSE,FALSE
2012-01-19 12:00:00,2012,1,19,10.27777778,15,5.888888889,FALSE,FALSE
2012-01-20 12:00:00,2012,1,20,9.444444444,16,4,FALSE,FALSE
2012-01-21 12:00:00,2012,1,21,12.16666667,20.22222222,5.5,FALSE,FALSE
2012-01-22 12:00:00,2012,1,22,12.44444444,19.22222222,7,FALSE,FALSE
2012-01-23 12:00:00,2012,1,23,12,16.38888889,8.5,FALSE,FALSE
2012-01-24 12:00:00,2012,1,24,13.22222222,17.88888889,9,FALSE,FALSE
2012-01-25 12:00:00,2012,1,25,13.55555556,18,8.222222222,FALSE,FALSE
2012-01-26 12:00:00,2012,1,26,12.61111111,16.27777778,9.611111111,FALSE,FALSE
2012-01-27 12:00:00,2012,1,27,12.38888889,15.61111111,7.722222222,FALSE,FALSE
2012-01-28 12:00:00,2012,1,28,12.61111111,16.77777778,8.722222222,FALSE,FALSE
2012-01-29 12:00:00,2012,1,29,11.55555556,15,9.611111111,FALSE,FALSE
2012-01-30 12:00:00,2012,1,30,8.777777778,11.38888889,7,FALSE,FALSE
2012-01-31 12:00:00,2012,1,31,10.77777778,14.72222222,7.722222222,FALSE,FALSE
2012-02-01 12:00:00,2012,2,1,10.66666667,17,5.611111111,FALSE,FALSE
2012-02-02 12:00:00,2012,2,2,10.11111111,15,5,FALSE,FALSE
2012-02-03 12:00:00,2012,2,3,12,17,9,FALSE,FALSE
2012-02-04 12:00:00,2012,2,4,8.388888889,14.22222222,4.5,FALSE,FALSE
2012-02-05 12:00:00,2012,2,5,6.611111111,9.777777778,4.722222222,FALSE,FALSE
2012-02-06 12:00:00,2012,2,6,7.555555556,12,3.611111111,FALSE,FALSE
2012-02-07 12:00:00,2012,2,7,7.888888889,11.88888889,3.611111111,FALSE,FALSE
2012-02-08 12:00:00,2012,2,8,6.944444444,12.72222222,1.388888889,FALSE,FALSE
2012-02-09 12:00:00,2012,2,9,8.444444444,14.38888889,3.388888889,FALSE,FALSE
2012-02-10 12:00:00,2012,2,10,10.05555556,16,4.722222222,FALSE,FALSE
2012-02-11 12:00:00,2012,2,11,9.777777778,13.61111111,7.722222222,FALSE,FALSE
2012-02-12 12:00:00,2012,2,12,7.166666667,10.11111111,5.111111111,FALSE,FALSE
2012-02-13 12:00:00,2012,2,13,7.222222222,12,4.777777778,FALSE,FALSE
2012-02-14 12:00:00,2012,2,14,7.611111111,13,2.777777778,FALSE,FALSE
2012-02-15 12:00:00,2012,2,15,7.944444444,15.11111111,0.5,FALSE,FALSE
2012-02-16 12:00:00,2012,2,16,11.16666667,16.77777778,4.222222222,FALSE,FALSE
2012-02-17 12:00:00,2012,2,17,11.55555556,15.38888889,8,FALSE,FALSE
2012-02-18 12:00:00,2012,2,18,11.72222222,15,9,FALSE,FALSE
2012-02-19 12:00:00,2012,2,19,12.22222222,16,7.222222222,FALSE,FALSE
2012-02-20 12:00:00,2012,2,20,12,16.5,7,FALSE,FALSE
2012-02-21 12:00:00,2012,2,21,11.16666667,13,9,FALSE,FALSE
2012-02-22 12:00:00,2012,2,22,10.5,12,8.777777778,FALSE,FALSE
2012-02-23 12:00:00,2012,2,23,12.66666667,17,9.777777778,FALSE,FALSE
2012-02-24 12:00:00,2012,2,24,12.44444444,17.27777778,8.5,FALSE,FALSE
2012-02-25 12:00:00,2012,2,25,11.5,16.11111111,6.722222222,FALSE,FALSE
2012-02-26 12:00:00,2012,2,26,13.22222222,19.27777778,8,FALSE,FALSE
2012-02-27 12:00:00,2012,2,27,14.27777778,18.11111111,9.611111111,FALSE,FALSE
2012-02-28 12:00:00,2012,2,28,11.22222222,16.77777778,7,FALSE,FALSE
2012-02-29 12:00:00,2012,2,29,10.83333333,16.61111111,5.111111111,FALSE,FALSE
2012-03-01 12:00:00,2012,3,1,13.22222222,18.72222222,6.222222222,FALSE,FALSE
2012-03-02 12:00:00,2012,3,2,12.66666667,17.22222222,8.277777778,FALSE,FALSE
2012-03-03 12:00:00,2012,3,3,15,24.22222222,7.777777778,FALSE,FALSE
2012-03-04 12:00:00,2012,3,4,13.72222222,20.11111111,8.888888889,FALSE,FALSE
2012-03-05 12:00:00,2012,3,5,14.94444444,19,9.277777778,FALSE,FALSE
2012-03-06 12:00:00,2012,3,6,12.05555556,16,9,FALSE,FALSE
2012-03-07 12:00:00,2012,3,7,9.5,11.77777778,8,FALSE,FALSE
2012-03-08 12:00:00,2012,3,8,10.88888889,15.38888889,5.888888889,FALSE,FALSE
2012-03-09 12:00:00,2012,3,9,10.72222222,13,9,FALSE,FALSE
2012-03-10 12:00:00,2012,3,10,12.72222222,14.22222222,9.888888889,FALSE,FALSE
2012-03-11 12:00:00,2012,3,11,12.66666667,15,11,FALSE,FALSE
2012-03-12 12:00:00,2012,3,12,12.88888889,17.88888889,7.611111111,FALSE,FALSE
2012-03-13 12:00:00,2012,3,13,13.38888889,20,8.5,FALSE,FALSE
2012-03-14 12:00:00,2012,3,14,12.83333333,18.11111111,8.5,FALSE,FALSE
2012-03-15 12:00:00,2012,3,15,12.77777778,17.38888889,7.5,FALSE,FALSE
2012-03-16 12:00:00,2012,3,16,13.05555556,17.61111111,8,FALSE,FALSE
2012-03-17 12:00:00,2012,3,17,14.16666667,19.11111111,8.5,FALSE,FALSE
2012-03-18 12:00:00,2012,3,18,15.22222222,21.22222222,9,FALSE,FALSE
2012-03-19 12:00:00,2012,3,19,15.72222222,20.22222222,8.722222222,FALSE,FALSE
2012-03-20 12:00:00,2012,3,20,15.61111111,19.27777778,10.72222222,FALSE,FALSE
2012-03-21 12:00:00,2012,3,21,15.83333333,18,14,FALSE,FALSE
