"DATE","Year","Month","Day","Tmin","Tmax","Tmean","Prec","source_Tmin","source_Tmax"
2008-04-07 12:00:00,2008,4,7,12.7222222222222,22,16.7777777777778,0,NA,NA
2008-04-08 12:00:00,2008,4,8,13,27.6111111111111,18.8333333333333,7.112,NA,NA
2008-04-09 12:00:00,2008,4,9,10.2222222222222,25.2777777777778,18.1111111111111,0,NA,NA
2008-04-10 12:00:00,2008,4,10,13,22,17.0555555555556,99.06,NA,NA
2008-04-11 12:00:00,2008,4,11,7.38888888888889,15.3888888888889,10.8888888888889,5.08,NA,NA
2008-04-12 12:00:00,2008,4,12,5.11111111111111,17.3888888888889,11.3888888888889,6.096,NA,NA
2008-04-13 12:00:00,2008,4,13,4.38888888888889,20.3888888888889,12.8888888888889,0,NA,NA
2008-04-14 12:00:00,2008,4,14,6.38888888888889,24,14.6111111111111,0,NA,NA
2008-04-15 12:00:00,2008,4,15,8.88888888888889,27.5,18.3888888888889,0,NA,NA
2008-04-16 12:00:00,2008,4,16,12,25,18,0,NA,NA
2008-04-17 12:00:00,2008,4,17,10,22,15.6666666666667,0,NA,NA
2008-04-18 12:00:00,2008,4,18,11.2777777777778,19.2777777777778,13.5555555555556,7.112,NA,NA
2008-04-19 12:00:00,2008,4,19,10,22,14.7777777777778,0,NA,NA
2008-04-20 12:00:00,2008,4,20,10,17.1111111111111,12.6111111111111,3.048,NA,NA
2008-04-21 12:00:00,2008,4,21,9.11111111111111,18.7222222222222,13,4.064,NA,NA
2008-04-22 12:00:00,2008,4,22,6.72222222222222,21.1111111111111,14.1666666666667,0,NA,NA
2008-04-23 12:00:00,2008,4,23,7.11111111111111,26,16.4444444444444,0,NA,NA
2008-04-24 12:00:00,2008,4,24,10.6111111111111,30.6111111111111,21,0,NA,NA
2008-04-25 12:00:00,2008,4,25,15,34.2777777777778,24.2777777777778,0,NA,NA
2008-04-26 12:00:00,2008,4,26,16.2777777777778,33.2222222222222,25.0555555555556,0,NA,NA
2008-04-27 12:00:00,2008,4,27,14.1111111111111,31.2222222222222,21.9444444444444,0,NA,NA
2008-04-28 12:00:00,2008,4,28,11.7222222222222,30.5,20.4444444444444,0,NA,NA
2008-04-29 12:00:00,2008,4,29,8.88888888888889,25.3888888888889,17.1111111111111,0,NA,NA
2008-04-30 12:00:00,2008,4,30,7.27777777777778,22.7222222222222,14.6111111111111,0,NA,NA
2008-05-01 12:00:00,2008,5,1,7,24.8888888888889,15.7222222222222,0,NA,NA
2008-05-02 12:00:00,2008,5,2,10,30.7777777777778,20.5,0,NA,NA
2008-05-03 12:00:00,2008,5,3,13.8888888888889,34.3888888888889,24.0555555555556,0,NA,NA
2008-05-04 12:00:00,2008,5,4,15,29.5,21.3333333333333,0,NA,NA
2008-05-05 12:00:00,2008,5,5,9.38888888888889,30.2777777777778,21,0,NA,NA
2008-05-06 12:00:00,2008,5,6,14.1111111111111,29.6111111111111,22,0,NA,NA
2008-05-07 12:00:00,2008,5,7,16,28.6111111111111,21.2222222222222,0,NA,NA
2008-05-08 12:00:00,2008,5,8,14.1111111111111,23.8888888888889,17.8333333333333,0,NA,NA
2008-05-09 12:00:00,2008,5,9,12,21.3888888888889,15.3333333333333,0,NA,NA
2008-05-10 12:00:00,2008,5,10,10,18.7222222222222,13.1111111111111,1.016,NA,NA
2008-05-11 12:00:00,2008,5,11,8.22222222222222,19.7222222222222,13.5555555555556,3.048,NA,NA
2008-05-12 12:00:00,2008,5,12,8.88888888888889,21.5,14.9444444444444,0,NA,NA
2008-05-13 12:00:00,2008,5,13,7.5,25.5,17.1111111111111,0,NA,NA
2008-05-14 12:00:00,2008,5,14,9,25.1111111111111,17,0,NA,NA
2008-05-15 12:00:00,2008,5,15,12,21.6111111111111,16.5,0,NA,NA
2008-05-16 12:00:00,2008,5,16,9.77777777777778,23,16.1666666666667,NA,NA,NA
2008-05-17 12:00:00,2008,5,17,12,20.2222222222222,16.0555555555556,6.096,NA,NA
2008-05-18 12:00:00,2008,5,18,11.8888888888889,18.7222222222222,15,3.048,NA,NA
2008-05-19 12:00:00,2008,5,19,10.5,22.2222222222222,15.4444444444444,0,NA,NA
2008-05-20 12:00:00,2008,5,20,8.88888888888889,19,13.5,0,NA,NA
2008-05-21 12:00:00,2008,5,21,11,23.7222222222222,16.5,0,NA,NA
2008-05-22 12:00:00,2008,5,22,9.88888888888889,26.8888888888889,18.1666666666667,0,NA,NA
2008-05-23 12:00:00,2008,5,23,11.6111111111111,27.7222222222222,17.7777777777778,0,NA,NA
2008-05-24 12:00:00,2008,5,24,13,21.7222222222222,16.1666666666667,0.254,NA,NA
2008-05-25 12:00:00,2008,5,25,12.1111111111111,22.2222222222222,15.9444444444444,0,NA,NA
2008-05-26 12:00:00,2008,5,26,9.38888888888889,22,15.1666666666667,1.016,NA,NA
2008-05-27 12:00:00,2008,5,27,10.2222222222222,15.2222222222222,12.7222222222222,4.064,NA,NA
2008-05-28 12:00:00,2008,5,28,10.1111111111111,21.1111111111111,15.1111111111111,2.032,NA,NA
2008-05-29 12:00:00,2008,5,29,10,25.7222222222222,17.8888888888889,0,NA,NA
2008-05-30 12:00:00,2008,5,30,9.27777777777778,26.3888888888889,17.4444444444444,0,NA,NA
2008-05-31 12:00:00,2008,5,31,12,23.1111111111111,16.8333333333333,0,NA,NA
2008-06-01 12:00:00,2008,6,1,10.7777777777778,24,16.9444444444444,0,NA,NA
2008-06-02 12:00:00,2008,6,2,10,26,17.9444444444444,0,NA,NA
2008-06-03 12:00:00,2008,6,3,9.61111111111111,27,18.4444444444444,0,NA,NA
2008-06-04 12:00:00,2008,6,4,10.3888888888889,27.3888888888889,19.0555555555556,0,NA,NA
2008-06-05 12:00:00,2008,6,5,11.6111111111111,27.8888888888889,19.2777777777778,0,NA,NA
2008-06-06 12:00:00,2008,6,6,9.88888888888889,29,20.2222222222222,0,NA,NA
2008-06-07 12:00:00,2008,6,7,13.7222222222222,32.5,22.9444444444444,0,NA,NA
2008-06-08 12:00:00,2008,6,8,16.7777777777778,33.2777777777778,25.1666666666667,0,NA,NA
2008-06-09 12:00:00,2008,6,9,15.7222222222222,30.7777777777778,23.2222222222222,0,NA,NA
2008-06-10 12:00:00,2008,6,10,12.5,29,19.8888888888889,0,NA,NA
2008-06-11 12:00:00,2008,6,11,13,30.2777777777778,21.4444444444444,0,NA,NA
2008-06-12 12:00:00,2008,6,12,12.6111111111111,32,23.4444444444444,0,NA,NA
2008-06-13 12:00:00,2008,6,13,10,33.2777777777778,24.6666666666667,0,NA,NA
2008-06-14 12:00:00,2008,6,14,16.3888888888889,35.6111111111111,26.3888888888889,0,NA,NA
2008-06-15 12:00:00,2008,6,15,18.2777777777778,33.6111111111111,25.3333333333333,0,NA,NA
2008-06-16 12:00:00,2008,6,16,12.7222222222222,29.1111111111111,20.7222222222222,0,NA,NA
2008-06-17 12:00:00,2008,6,17,16,28.6111111111111,21.1111111111111,0,NA,NA
2008-06-18 12:00:00,2008,6,18,14.1111111111111,31.2777777777778,22.4444444444444,0,NA,NA
2008-06-19 12:00:00,2008,6,19,16,32.2222222222222,23.7777777777778,0,NA,NA
2008-06-20 12:00:00,2008,6,20,16.6111111111111,32.2222222222222,23.9444444444444,0,NA,NA
2008-06-21 12:00:00,2008,6,21,16.2222222222222,35.2222222222222,26,0,NA,NA
2008-06-22 12:00:00,2008,6,22,17,33.5,25,0,NA,NA
2008-06-23 12:00:00,2008,6,23,17,30.2222222222222,22.0555555555556,0,NA,NA
2008-06-24 12:00:00,2008,6,24,14.8888888888889,33.2222222222222,23.5,0,NA,NA
2008-06-25 12:00:00,2008,6,25,17.8888888888889,37.8888888888889,28.1666666666667,0,NA,NA
2008-06-26 12:00:00,2008,6,26,21,41.1111111111111,30.7777777777778,0,NA,NA
2008-06-27 12:00:00,2008,6,27,22.5,39.7222222222222,31.3333333333333,0,NA,NA
2008-06-28 12:00:00,2008,6,28,20.6111111111111,40.6111111111111,31.4444444444444,0,NA,NA
2008-06-29 12:00:00,2008,6,29,19.3888888888889,40.2777777777778,31.5,0,NA,NA
2008-06-30 12:00:00,2008,6,30,22.1111111111111,40.7222222222222,32.2777777777778,0,NA,NA
2008-07-01 12:00:00,2008,7,1,24.8888888888889,39.5,32.4444444444444,0,NA,NA
2008-07-02 12:00:00,2008,7,2,21,40.1111111111111,30.2777777777778,0,NA,NA
2008-07-03 12:00:00,2008,7,3,16.5,32,23.5,0,NA,NA
2008-07-04 12:00:00,2008,7,4,16,35.2222222222222,24.7777777777778,0,NA,NA
2008-07-05 12:00:00,2008,7,5,16.7777777777778,32,23.9444444444444,0,NA,NA
2008-07-06 12:00:00,2008,7,6,16,30.7777777777778,22.1666666666667,0,NA,NA
2008-07-07 12:00:00,2008,7,7,14.7777777777778,30.8888888888889,22.7222222222222,0,NA,NA
2008-07-08 12:00:00,2008,7,8,17.2222222222222,36.1111111111111,26.2777777777778,0,NA,NA
2008-07-09 12:00:00,2008,7,9,18.7222222222222,36.1111111111111,27.5555555555556,0,NA,NA
2008-07-10 12:00:00,2008,7,10,19.2777777777778,34,26.2777777777778,0,NA,NA
2008-07-11 12:00:00,2008,7,11,17,33,24.7222222222222,0,NA,NA
2008-07-12 12:00:00,2008,7,12,16.2222222222222,30,21.8333333333333,0,NA,NA
2008-07-13 12:00:00,2008,7,13,14,29.6111111111111,21.3888888888889,0,NA,NA
2008-07-14 12:00:00,2008,7,14,14.6111111111111,32,23.5555555555556,0,NA,NA
2008-07-15 12:00:00,2008,7,15,19.3888888888889,35.5,26.8888888888889,0,NA,NA
2008-07-16 12:00:00,2008,7,16,20,34.7222222222222,27.1111111111111,0,NA,NA
2008-07-17 12:00:00,2008,7,17,19,37.7222222222222,28.9444444444444,0,NA,NA
2008-07-18 12:00:00,2008,7,18,23.7777777777778,40,32.3333333333333,0,NA,NA
2008-07-19 12:00:00,2008,7,19,21,36.7777777777778,29.7222222222222,0,NA,NA
2008-07-20 12:00:00,2008,7,20,18,33.2222222222222,24.8888888888889,0,NA,NA
2008-07-21 12:00:00,2008,7,21,17.6111111111111,35.6111111111111,27.0555555555556,0,NA,NA
2008-07-22 12:00:00,2008,7,22,21.5,43,32.5,0,NA,NA
2008-07-23 12:00:00,2008,7,23,24,39,32.2222222222222,0,NA,NA
2008-07-24 12:00:00,2008,7,24,19.1111111111111,33,25,0,NA,NA
2008-07-25 12:00:00,2008,7,25,16.3888888888889,33.6111111111111,23.9444444444444,0,NA,NA
2008-07-26 12:00:00,2008,7,26,15.2777777777778,33,24.3888888888889,0,NA,NA
2008-07-27 12:00:00,2008,7,27,14.6111111111111,33.5,24.6111111111111,0,NA,NA
2008-07-28 12:00:00,2008,7,28,15.7777777777778,32.3888888888889,23.7222222222222,0,NA,NA
2008-07-29 12:00:00,2008,7,29,16.2777777777778,33.2222222222222,24.1111111111111,0,NA,NA
2008-07-30 12:00:00,2008,7,30,18,33,24.8888888888889,0,NA,NA
2008-07-31 12:00:00,2008,7,31,18.2777777777778,34.7777777777778,26.1666666666667,0,NA,NA
2008-08-01 12:00:00,2008,8,1,14.5,33.7222222222222,24.8333333333333,0,NA,NA
2008-08-02 12:00:00,2008,8,2,15.8888888888889,36.3888888888889,25.7222222222222,0,NA,NA
2008-08-03 12:00:00,2008,8,3,20,37.5,29.2777777777778,0,NA,NA
2008-08-04 12:00:00,2008,8,4,20,38.8888888888889,31.1111111111111,0,NA,NA
2008-08-05 12:00:00,2008,8,5,19.5,37.1111111111111,29.6111111111111,0,NA,NA
2008-08-06 12:00:00,2008,8,6,19.3888888888889,37.1111111111111,29.7222222222222,0,NA,NA
2008-08-07 12:00:00,2008,8,7,18.5,34.3888888888889,26.2222222222222,0,NA,NA
2008-08-08 12:00:00,2008,8,8,16.7777777777778,34,25.3333333333333,0,NA,NA
2008-08-09 12:00:00,2008,8,9,17,35.2777777777778,25.8888888888889,0,NA,NA
2008-08-10 12:00:00,2008,8,10,18.2222222222222,33.7777777777778,25.7222222222222,0,NA,NA
2008-08-11 12:00:00,2008,8,11,18.5,33.7777777777778,24.8888888888889,0,NA,NA
2008-08-12 12:00:00,2008,8,12,16.6111111111111,33.7777777777778,24.2222222222222,0,NA,NA
2008-08-13 12:00:00,2008,8,13,16,34.2222222222222,24.8333333333333,0,NA,NA
2008-08-14 12:00:00,2008,8,14,18,35.3888888888889,26.5,0,NA,NA
2008-08-15 12:00:00,2008,8,15,16.5,35.2222222222222,26.1111111111111,0,NA,NA
2008-08-16 12:00:00,2008,8,16,16.5,33.2222222222222,24.8888888888889,0,NA,NA
2008-08-17 12:00:00,2008,8,17,15.7777777777778,32,23.2777777777778,0,NA,NA
2008-08-18 12:00:00,2008,8,18,15.8888888888889,33,24.7777777777778,0,NA,NA
2008-08-19 12:00:00,2008,8,19,17.1111111111111,33.7777777777778,25,0,NA,NA
2008-08-20 12:00:00,2008,8,20,17.7222222222222,35.3888888888889,26.5555555555556,0,NA,NA
2008-08-21 12:00:00,2008,8,21,18,38.1111111111111,28.5555555555556,0,NA,NA
2008-08-22 12:00:00,2008,8,22,20.2222222222222,36.7222222222222,28.4444444444444,0,NA,NA
2008-08-23 12:00:00,2008,8,23,18.2777777777778,32.3888888888889,24.5555555555556,0,NA,NA
2008-08-24 12:00:00,2008,8,24,15,33,23.6111111111111,0,NA,NA
2008-08-25 12:00:00,2008,8,25,16,33.6111111111111,24.7777777777778,0,NA,NA
2008-08-26 12:00:00,2008,8,26,17.6111111111111,33.7777777777778,24.6111111111111,0,NA,NA
2008-08-27 12:00:00,2008,8,27,17.1111111111111,34.7222222222222,25.2222222222222,0,NA,NA
2008-08-28 12:00:00,2008,8,28,18,31.8888888888889,24.3333333333333,0,NA,NA
2008-08-29 12:00:00,2008,8,29,17.2777777777778,32,23.4444444444444,0,NA,NA
2008-08-30 12:00:00,2008,8,30,17.8888888888889,31.3888888888889,22.7222222222222,0,NA,NA
2008-08-31 12:00:00,2008,8,31,16,30.2777777777778,22.2777777777778,0,NA,NA
2008-09-01 12:00:00,2008,9,1,15.1111111111111,32.2222222222222,23.2222222222222,0,NA,NA
2008-09-02 12:00:00,2008,9,2,14.7777777777778,31.5,23.3333333333333,0,NA,NA
2008-09-03 12:00:00,2008,9,3,16.5,32.7222222222222,25.1111111111111,0,NA,NA
2008-09-04 12:00:00,2008,9,4,18,28.2777777777778,23.0555555555556,0,NA,NA
2008-09-05 12:00:00,2008,9,5,14.5,30,21.9444444444444,0,NA,NA
2008-09-06 12:00:00,2008,9,6,15.2777777777778,34,22.7777777777778,0,NA,NA
2008-09-07 12:00:00,2008,9,7,17,29.7222222222222,22.2222222222222,0,NA,NA
2008-09-08 12:00:00,2008,9,8,16.3888888888889,31,22.6111111111111,0,NA,NA
2008-09-09 12:00:00,2008,9,9,17.7222222222222,30.2222222222222,22.4444444444444,0,NA,NA
2008-09-10 12:00:00,2008,9,10,16.2777777777778,28.5,21.6666666666667,0,NA,NA
2008-09-11 12:00:00,2008,9,11,18.5,29.5,22.3888888888889,0,NA,NA
2008-09-12 12:00:00,2008,9,12,15.2777777777778,28,20.8333333333333,0,NA,NA
2008-09-13 12:00:00,2008,9,13,14.1111111111111,32.7222222222222,23.6666666666667,0,NA,NA
2008-09-14 12:00:00,2008,9,14,17,34.3888888888889,25.9444444444444,0,NA,NA
2008-09-15 12:00:00,2008,9,15,17.3888888888889,33.2777777777778,24.4444444444444,0,NA,NA
2008-09-16 12:00:00,2008,9,16,14.8888888888889,29.1111111111111,21.4444444444444,0,NA,NA
2008-09-17 12:00:00,2008,9,17,16.2777777777778,30.5,22.0555555555556,0,NA,NA
2008-09-18 12:00:00,2008,9,18,17.7777777777778,27.2777777777778,21.2777777777778,NA,NA,NA
2008-09-19 12:00:00,2008,9,19,18,30.8888888888889,23.5555555555556,4.064,NA,NA
2008-09-20 12:00:00,2008,9,20,13,33.8888888888889,25.1666666666667,0,NA,NA
2008-09-21 12:00:00,2008,9,21,19,27.7777777777778,21.8888888888889,4.064,NA,NA
2008-09-22 12:00:00,2008,9,22,17,27.2222222222222,21.1111111111111,7.112,NA,NA
2008-09-23 12:00:00,2008,9,23,16,26.2777777777778,20.6666666666667,0,NA,NA
2008-09-24 12:00:00,2008,9,24,16.8888888888889,27.3888888888889,20.5,0,NA,NA
2008-09-25 12:00:00,2008,9,25,14,28.6111111111111,21,0,NA,NA
2008-09-26 12:00:00,2008,9,26,17.7777777777778,28.2222222222222,21.5555555555556,1.016,NA,NA
2008-09-27 12:00:00,2008,9,27,16.2222222222222,27.3888888888889,20.3333333333333,6.096,NA,NA
2008-09-28 12:00:00,2008,9,28,15.7777777777778,26.2777777777778,19.5555555555556,21.082,NA,NA
2008-09-29 12:00:00,2008,9,29,15.3888888888889,25.2777777777778,19.8333333333333,4.064,NA,NA
2008-09-30 12:00:00,2008,9,30,14.8888888888889,26.2222222222222,19.8333333333333,0,NA,NA
2008-10-01 12:00:00,2008,10,1,13.7222222222222,27.6111111111111,21.3888888888889,0,NA,NA
2008-10-02 12:00:00,2008,10,2,14.6111111111111,26.7777777777778,20,0,NA,NA
2008-10-03 12:00:00,2008,10,3,15,24.5,18.5555555555556,0,NA,NA
2008-10-04 12:00:00,2008,10,4,12.6111111111111,27.7222222222222,19.9444444444444,0,NA,NA
2008-10-05 12:00:00,2008,10,5,14,27.8888888888889,20.5555555555556,0,NA,NA
2008-10-06 12:00:00,2008,10,6,14.7777777777778,26.7777777777778,20.3888888888889,0,NA,NA
2008-10-07 12:00:00,2008,10,7,15,20,17.2222222222222,0,NA,NA
2008-10-08 12:00:00,2008,10,8,12,23,16.9444444444444,0,NA,NA
2008-10-09 12:00:00,2008,10,9,10,18.7777777777778,13.8333333333333,1.016,NA,NA
2008-10-10 12:00:00,2008,10,10,11,20.1111111111111,14.1111111111111,5.08,NA,NA
2008-10-11 12:00:00,2008,10,11,12.7777777777778,23.2222222222222,17.2222222222222,18.034,NA,NA
2008-10-12 12:00:00,2008,10,12,11,26.3888888888889,18.3888888888889,0,NA,NA
2008-10-13 12:00:00,2008,10,13,15,26.1111111111111,19.5555555555556,0,NA,NA
2008-10-14 12:00:00,2008,10,14,13.5,22.2777777777778,17.3888888888889,0,NA,NA
2008-10-15 12:00:00,2008,10,15,13.2777777777778,24.5,18.1111111111111,0,NA,NA
2008-10-16 12:00:00,2008,10,16,12.6111111111111,26.1111111111111,19.0555555555556,0,NA,NA
2008-10-17 12:00:00,2008,10,17,13.5,25.3888888888889,19,0,NA,NA
2008-10-18 12:00:00,2008,10,18,11.2777777777778,23,17,0,NA,NA
2008-10-19 12:00:00,2008,10,19,15,22,17.3333333333333,1.016,NA,NA
2008-10-20 12:00:00,2008,10,20,13.6111111111111,22.1111111111111,17.2777777777778,19.05,NA,NA
2008-10-21 12:00:00,2008,10,21,12.7222222222222,22.2222222222222,17,0,NA,NA
2008-10-22 12:00:00,2008,10,22,12,19.2222222222222,14.4444444444444,3.048,NA,NA
2008-10-23 12:00:00,2008,10,23,10,12.1111111111111,11.1666666666667,0,NA,NA
2008-10-24 12:00:00,2008,10,24,10,18,14.0555555555556,7.112,NA,NA
2008-10-25 12:00:00,2008,10,25,13,18.7222222222222,15.2222222222222,0,NA,NA
2008-10-26 12:00:00,2008,10,26,13.1111111111111,19,15.8333333333333,1.016,NA,NA
2008-10-27 12:00:00,2008,10,27,12.5,23.1111111111111,17.1666666666667,0,NA,NA
2008-10-28 12:00:00,2008,10,28,10,18.5,12.7222222222222,11.938,NA,NA
2008-10-29 12:00:00,2008,10,29,8.88888888888889,14.7777777777778,10.3333333333333,0.254,NA,NA
2008-10-30 12:00:00,2008,10,30,6,15.6111111111111,10.4444444444444,0,NA,NA
2008-10-31 12:00:00,2008,10,31,7.72222222222222,19,13.1666666666667,NA,NA,NA
2008-11-01 12:00:00,2008,11,1,9,12.5,10.7777777777778,13.97,NA,NA
2008-11-02 12:00:00,2008,11,2,9.5,14.6111111111111,11,21.082,NA,NA
2008-11-03 12:00:00,2008,11,3,8,12.2777777777778,10.1111111111111,2.032,NA,NA
2008-11-04 12:00:00,2008,11,4,8.38888888888889,14.7222222222222,11.1111111111111,10.922,NA,NA
2008-11-05 12:00:00,2008,11,5,10.7222222222222,16.7777777777778,12.7222222222222,12.954,NA,NA
2008-11-06 12:00:00,2008,11,6,10,17.7777777777778,13.1666666666667,2.032,NA,NA
2008-11-07 12:00:00,2008,11,7,8,17.7777777777778,12.5555555555556,0,NA,NA
2008-11-08 12:00:00,2008,11,8,6.77777777777778,19,12.6666666666667,0,NA,NA
2008-11-09 12:00:00,2008,11,9,7,19.3888888888889,13.1111111111111,0,NA,NA
2008-11-10 12:00:00,2008,11,10,6.38888888888889,21.7222222222222,14.5,0,NA,NA
2008-11-11 12:00:00,2008,11,11,12,20.5,15.4444444444444,0,NA,NA
2008-11-12 12:00:00,2008,11,12,10.5,18.5,13.9444444444444,0,NA,NA
2008-11-13 12:00:00,2008,11,13,7,16.6111111111111,12.3333333333333,0,NA,NA
2008-11-14 12:00:00,2008,11,14,5.27777777777778,18.1111111111111,11.3333333333333,0,NA,NA
2008-11-15 12:00:00,2008,11,15,5.77777777777778,18.7777777777778,11.3333333333333,0,NA,NA
2008-11-16 12:00:00,2008,11,16,6,18.7777777777778,11.5,0,NA,NA
2008-11-17 12:00:00,2008,11,17,6,19.7222222222222,12,0,NA,NA
2008-11-18 12:00:00,2008,11,18,6.72222222222222,20.2222222222222,12.8888888888889,0,NA,NA
2008-11-19 12:00:00,2008,11,19,5.11111111111111,17.2222222222222,11.1666666666667,0,NA,NA
2008-11-20 12:00:00,2008,11,20,8,17,11.8888888888889,0,NA,NA
2008-11-21 12:00:00,2008,11,21,6.72222222222222,19.7222222222222,12.5,0,NA,NA
2008-11-22 12:00:00,2008,11,22,6,18.1111111111111,12.5555555555556,0,NA,NA
2008-11-23 12:00:00,2008,11,23,10,16.3888888888889,13.1666666666667,0,NA,NA
2008-11-24 12:00:00,2008,11,24,7,17.7222222222222,11.2222222222222,0,NA,NA
2008-11-25 12:00:00,2008,11,25,7,12,9.33333333333333,3.048,NA,NA
2008-11-26 12:00:00,2008,11,26,5,11.6111111111111,7.33333333333333,0,NA,NA
2008-11-27 12:00:00,2008,11,27,3.72222222222222,11.7222222222222,7.5,7.112,NA,NA
2008-11-28 12:00:00,2008,11,28,6,12.5,8.94444444444444,0,NA,NA
2008-11-29 12:00:00,2008,11,29,8,11,9.44444444444444,10.922,NA,NA
2008-11-30 12:00:00,2008,11,30,7.72222222222222,11.1111111111111,9.33333333333333,22.098,NA,NA
2008-12-01 12:00:00,2008,12,1,5,10.6111111111111,7.44444444444444,12.954,NA,NA
2008-12-02 12:00:00,2008,12,2,3,10.1111111111111,6.11111111111111,27.94,NA,NA
2008-12-03 12:00:00,2008,12,3,1.88888888888889,11,6.27777777777778,1.016,NA,NA
2008-12-04 12:00:00,2008,12,4,5.61111111111111,10,8.44444444444445,3.048,NA,NA
2008-12-05 12:00:00,2008,12,5,7,16.2222222222222,11.3333333333333,5.08,NA,NA
2008-12-06 12:00:00,2008,12,6,6,16.3888888888889,10.8333333333333,0,NA,NA
2008-12-07 12:00:00,2008,12,7,6,16.6111111111111,11.3333333333333,0,NA,NA
2008-12-08 12:00:00,2008,12,8,7.88888888888889,17.1111111111111,11.4444444444444,0,NA,NA
2008-12-09 12:00:00,2008,12,9,7,13.3888888888889,10.0555555555556,2.032,NA,NA
2008-12-10 12:00:00,2008,12,10,6,12,8.55555555555556,19.05,NA,NA
2008-12-11 12:00:00,2008,12,11,6,12,8.44444444444445,6.096,NA,NA
2008-12-12 12:00:00,2008,12,12,5,11.7222222222222,7.94444444444444,0,NA,NA
2008-12-13 12:00:00,2008,12,13,7.5,11.8888888888889,9.61111111111111,3.048,NA,NA
2008-12-14 12:00:00,2008,12,14,8,11.7222222222222,9.88888888888889,9.906,NA,NA
2008-12-15 12:00:00,2008,12,15,4,9.5,6.33333333333333,27.94,NA,NA
2008-12-16 12:00:00,2008,12,16,2.72222222222222,9.27777777777778,6.22222222222222,4.064,NA,NA
2008-12-17 12:00:00,2008,12,17,6.72222222222222,13.1111111111111,8.83333333333333,2.032,NA,NA
2008-12-18 12:00:00,2008,12,18,3.22222222222222,14,8.44444444444445,0,NA,NA
2008-12-19 12:00:00,2008,12,19,3.72222222222222,14,8.38888888888889,0,NA,NA
2008-12-20 12:00:00,2008,12,20,5,17,10.0555555555556,0,NA,NA
2008-12-21 12:00:00,2008,12,21,4.38888888888889,19.3888888888889,10.4444444444444,0,NA,NA
2008-12-22 12:00:00,2008,12,22,3.61111111111111,16.2222222222222,11.2222222222222,0,NA,NA
2008-12-23 12:00:00,2008,12,23,4,16,9.83333333333334,0,NA,NA
2008-12-24 12:00:00,2008,12,24,5.5,14.5,8,0,NA,NA
2008-12-25 12:00:00,2008,12,25,5,16.7777777777778,10.5,0,NA,NA
2008-12-26 12:00:00,2008,12,26,5,16.2222222222222,9.72222222222222,0,NA,NA
2008-12-27 12:00:00,2008,12,27,5.5,19.7222222222222,12.4444444444444,0,NA,NA
2008-12-28 12:00:00,2008,12,28,9.77777777777778,16.7777777777778,13,2.032,NA,NA
2008-12-29 12:00:00,2008,12,29,9,18,13.1666666666667,0,NA,NA
2008-12-30 12:00:00,2008,12,30,6.61111111111111,18.1111111111111,11.3333333333333,0,NA,NA
2008-12-31 12:00:00,2008,12,31,9.77777777777778,15.3888888888889,12.6666666666667,0,NA,NA
2009-01-01 12:00:00,2009,1,1,11.7222222222222,17,12.6111111111111,11.938,NA,NA
2009-01-02 12:00:00,2009,1,2,9.88888888888889,16,13.8333333333333,2.032,NA,NA
2009-01-03 12:00:00,2009,1,3,10.6111111111111,15.8888888888889,12.2222222222222,7.112,NA,NA
2009-01-04 12:00:00,2009,1,4,9,12.5,10.2777777777778,16.002,NA,NA
2009-01-05 12:00:00,2009,1,5,8.77777777777778,13.7222222222222,10.3333333333333,2.032,NA,NA
2009-01-06 12:00:00,2009,1,6,7,10.7222222222222,8.27777777777778,3.048,NA,NA
2009-01-07 12:00:00,2009,1,7,5,7.61111111111111,6.38888888888889,3.048,NA,NA
2009-01-08 12:00:00,2009,1,8,3.77777777777778,8.88888888888889,5.61111111111111,6.096,NA,NA
2009-01-09 12:00:00,2009,1,9,3,10.5,6.22222222222222,7.874,NA,NA
2009-01-10 12:00:00,2009,1,10,2.5,10.1111111111111,5,0,NA,NA
2009-01-11 12:00:00,2009,1,11,0.88888888888889,9.61111111111111,4.94444444444444,0,NA,NA
2009-01-12 12:00:00,2009,1,12,2,12.8888888888889,6.72222222222222,0,NA,NA
2009-01-13 12:00:00,2009,1,13,2.72222222222222,13.5,7.88888888888889,NA,NA,NA
2009-01-14 12:00:00,2009,1,14,6,13.7222222222222,9.44444444444444,5.08,NA,NA
2009-01-15 12:00:00,2009,1,15,5,14.5,9.5,0,NA,NA
2009-01-16 12:00:00,2009,1,16,6,10.3888888888889,8.38888888888889,0,NA,NA
2009-01-17 12:00:00,2009,1,17,5.88888888888889,12.7222222222222,9.05555555555555,0,NA,NA
2009-01-18 12:00:00,2009,1,18,7.38888888888889,14.2222222222222,9.61111111111111,0,NA,NA
2009-01-19 12:00:00,2009,1,19,4.88888888888889,17,9.88888888888889,0,NA,NA
2009-01-20 12:00:00,2009,1,20,3,11.2222222222222,7.05555555555556,6.096,NA,NA
2009-01-21 12:00:00,2009,1,21,2.61111111111111,9.77777777777778,5.55555555555556,30.988,NA,NA
2009-01-22 12:00:00,2009,1,22,5,14.1111111111111,9.22222222222222,0.508,NA,NA
2009-01-23 12:00:00,2009,1,23,8,18.2777777777778,12.3333333333333,0,NA,NA
2009-01-24 12:00:00,2009,1,24,11,16.2777777777778,12.7777777777778,0.254,NA,NA
